University_ID,University_Name,State,Official_Website,Established_Year,Recognition,Accreditation,NIRF_Rank,Courses,Popular_Courses,Departments,Eligibility,Tuition_Fee,Admission_Fee,Examination_Fee,Other_Fees,Placement_Cell,Placement_Policy,Placement_Rate,Average_Package,Highest_Package,Lowest_Package,Recruiters,Placement_Eligibility,Internship,Internship_Policy,Transport_Available,Transport_Fee,Transport_Routes,Transport_Timing,Library_Available,Library_Facilities,Library_Books,Digital_Library,E_Resources,Library_Timing,Hostel_Available,Boys_Hostel,Girls_Hostel,Hostel_Fee,Mess_Fee,Hostel_Timing,Hostel_Leave_Rules,Hostel_Discipline_Rules,Sports_Available,Sports_Facilities,Indoor_Sports,Outdoor_Sports,Gym,Exam_System,Attendance_Rule,Internal_Marks,External_Marks,Passing_Criteria,Re_Exam_Rule,Supplementary_Exam,Backlog_Rule,Scholarship,Counselling,Student_Clubs,Student_Support,Student_Feedback,Teaching_Rating,Placement_Rating,Hostel_Rating,Transport_Rating,Library_Rating,Sports_Rating,Overall_Rating
UNI242,North Eastern Hill University,nan,http://www.nehu.ac.in/,1984,UGC Recognized,NAAC 'A' Grade,76,"Engineering: CSE, Mechanical | Management: MBA, BBA | Science: B.Sc, M.Sc","B.Tech CSE, MBA Finance, B.Sc","Computer Science, Mechanical Engineering, Civil Engineering, Management Studies, Applied Sciences","Minimum 60% aggregate in 10+2 (Physics, Chemistry, Mathematics/Biology)",140792 per semester,6872,2088,4490,Active Training and Placement Cell,Strictly for registered final-year students,89% in 2023,10.5 Lakh Per Annum,36.4 Lakh Per Annum,3.9 Lakh Per Annum,"TCS, Infosys, Wipro, Cognizant, Amazon, Microsoft",Minimum 6.0 CGPA with no active backlogs,Mandatory 6-week summer internship,Stipend based on company selection,"Yes, across major city routes",34479,Over 15 designated routes,7:30 AM to 5:30 PM,Central Air-Conditioned Library,"Reading Room, Reference Section, Digital Access",200634,Available with remote access,"IEEE, Springer, ScienceDirect",8:00 AM to 8:00 PM,"Yes, for Boys and Girls",Available with 500+ capacity,Available with 300+ capacity,79841,31133,9:30 PM,Prior permission from Warden required,Strict anti-ragging policies enforced,"Yes, indoor and outdoor facilities","Football ground, Cricket pitch, Basketball courts","Table Tennis, Badminton, Chess","Football, Cricket, Volleyball, Athletics",Well-equipped modern gymnasium,Semester System (CBCS),Minimum 75% attendance mandatory,25% weightage,75% weightage,Minimum 40% aggregate required to pass,Conducted within 1 month of result declaration,Available for a maximum of 3 subjects,Maximum 4 backlogs allowed to promote to next year,Merit-based and Category-based scholarships available,Dedicated Student Counselling Centre,"Technical, Cultural, and Sports Clubs",Anti-Ragging Squad and Grievance Cell,End-semester anonymous feedback system,4.8/5,4.1/5,4.1/5,4.0/5,4.5/5,4.2/5,4.5/5
UNI243,Hemchandracharay North Gujarat University,Gujarat,http://www.ngu.ac.in/,1979,UGC Recognized,NAAC 'A' Grade,64,"Engineering: CSE, Mechanical | Management: MBA, BBA | Science: B.Sc, M.Sc","B.Tech CSE, MBA Finance, B.Sc","Computer Science, Mechanical Engineering, Civil Engineering, Management Studies, Applied Sciences","Minimum 60% aggregate in 10+2 (Physics, Chemistry, Mathematics/Biology)",45243 per semester,21218,1675,6546,Active Training and Placement Cell,Strictly for registered final-year students,88% in 2023,8.9 Lakh Per Annum,20.3 Lakh Per Annum,3.2 Lakh Per Annum,"TCS, Infosys, Wipro, Cognizant, Amazon, Microsoft",Minimum 6.0 CGPA with no active backlogs,Mandatory 6-week summer internship,Stipend based on company selection,"Yes, across major city routes",31936,Over 15 designated routes,7:30 AM to 5:30 PM,Central Air-Conditioned Library,"Reading Room, Reference Section, Digital Access",68730,Available with remote access,"IEEE, Springer, ScienceDirect",8:00 AM to 8:00 PM,"Yes, for Boys and Girls",Available with 500+ capacity,Available with 300+ capacity,83046,42130,9:30 PM,Prior permission from Warden required,Strict anti-ragging policies enforced,"Yes, indoor and outdoor facilities","Football ground, Cricket pitch, Basketball courts","Table Tennis, Badminton, Chess","Football, Cricket, Volleyball, Athletics",Well-equipped modern gymnasium,Semester System (CBCS),Minimum 75% attendance mandatory,25% weightage,75% weightage,Minimum 40% aggregate required to pass,Conducted within 1 month of result declaration,Available for a maximum of 3 subjects,Maximum 4 backlogs allowed to promote to next year,Merit-based and Category-based scholarships available,Dedicated Student Counselling Centre,"Technical, Cultural, and Sports Clubs",Anti-Ragging Squad and Grievance Cell,End-semester anonymous feedback system,4.4/5,4.6/5,3.9/5,4.2/5,4.5/5,4.0/5,4.3/5
UNI244,National Institute of Mental Health and Neuro Sciences,nan,http://www.nimhans.kar.nic.in/,1991,UGC Recognized,NAAC 'A' Grade,71,"Medical: MBBS, BDS, MD, B.Sc Nursing","B.Tech CSE, MBA Finance, B.Sc","Computer Science, Mechanical Engineering, Civil Engineering, Management Studies, Applied Sciences","Minimum 60% aggregate in 10+2 (Physics, Chemistry, Mathematics/Biology)",83121 per semester,18235,1608,8735,Active Training and Placement Cell,Strictly for registered final-year students,90% in 2023,12.1 Lakh Per Annum,30.5 Lakh Per Annum,3.9 Lakh Per Annum,"TCS, Infosys, Wipro, Cognizant, Amazon, Microsoft",Minimum 6.0 CGPA with no active backlogs,Mandatory 6-week summer internship,Stipend based on company selection,"Yes, across major city routes",25854,Over 15 designated routes,7:30 AM to 5:30 PM,Central Air-Conditioned Library,"Reading Room, Reference Section, Digital Access",75145,Available with remote access,"IEEE, Springer, ScienceDirect",8:00 AM to 8:00 PM,"Yes, for Boys and Girls",Available with 500+ capacity,Available with 300+ capacity,68077,43556,9:30 PM,Prior permission from Warden required,Strict anti-ragging policies enforced,"Yes, indoor and outdoor facilities","Football ground, Cricket pitch, Basketball courts","Table Tennis, Badminton, Chess","Football, Cricket, Volleyball, Athletics",Well-equipped modern gymnasium,Semester System (CBCS),Minimum 75% attendance mandatory,25% weightage,75% weightage,Minimum 40% aggregate required to pass,Conducted within 1 month of result declaration,Available for a maximum of 3 subjects,Maximum 4 backlogs allowed to promote to next year,Merit-based and Category-based scholarships available,Dedicated Student Counselling Centre,"Technical, Cultural, and Sports Clubs",Anti-Ragging Squad and Grievance Cell,End-semester anonymous feedback system,4.3/5,4.0/5,4.5/5,4.4/5,4.2/5,4.6/5,4.5/5
UNI245,Nizam's Institute of Medical Sciences,nan,http://nims.ap.nic.in/,1949,UGC Recognized,NAAC 'A' Grade,110,"Medical: MBBS, BDS, MD, B.Sc Nursing","B.Tech CSE, MBA Finance, B.Sc","Computer Science, Mechanical Engineering, Civil Engineering, Management Studies, Applied Sciences","Minimum 60% aggregate in 10+2 (Physics, Chemistry, Mathematics/Biology)",76238 per semester,17780,4135,7240,Active Training and Placement Cell,Strictly for registered final-year students,82% in 2023,11.3 Lakh Per Annum,20.7 Lakh Per Annum,4.0 Lakh Per Annum,"TCS, Infosys, Wipro, Cognizant, Amazon, Microsoft",Minimum 6.0 CGPA with no active backlogs,Mandatory 6-week summer internship,Stipend based on company selection,"Yes, across major city routes",34045,Over 15 designated routes,7:30 AM to 5:30 PM,Central Air-Conditioned Library,"Reading Room, Reference Section, Digital Access",60300,Available with remote access,"IEEE, Springer, ScienceDirect",8:00 AM to 8:00 PM,"Yes, for Boys and Girls",Available with 500+ capacity,Available with 300+ capacity,52677,35332,9:30 PM,Prior permission from Warden required,Strict anti-ragging policies enforced,"Yes, indoor and outdoor facilities","Football ground, Cricket pitch, Basketball courts","Table Tennis, Badminton, Chess","Football, Cricket, Volleyball, Athletics",Well-equipped modern gymnasium,Semester System (CBCS),Minimum 75% attendance mandatory,25% weightage,75% weightage,Minimum 40% aggregate required to pass,Conducted within 1 month of result declaration,Available for a maximum of 3 subjects,Maximum 4 backlogs allowed to promote to next year,Merit-based and Category-based scholarships available,Dedicated Student Counselling Centre,"Technical, Cultural, and Sports Clubs",Anti-Ragging Squad and Grievance Cell,End-semester anonymous feedback system,4.4/5,3.9/5,3.7/5,4.4/5,4.2/5,4.4/5,4.8/5
UNI246,Institute of Management Studies,nan,http://www.nims.net.in/,1992,UGC Recognized,NAAC 'A' Grade,116,"Management: MBA (Finance, Marketing, HR), BBA","B.Tech CSE, MBA Finance, B.Sc","Computer Science, Mechanical Engineering, Civil Engineering, Management Studies, Applied Sciences","Minimum 60% aggregate in 10+2 (Physics, Chemistry, Mathematics/Biology)",144510 per semester,6604,3567,7296,Active Training and Placement Cell,Strictly for registered final-year students,88% in 2023,10.3 Lakh Per Annum,25.7 Lakh Per Annum,2.7 Lakh Per Annum,"TCS, Infosys, Wipro, Cognizant, Amazon, Microsoft",Minimum 6.0 CGPA with no active backlogs,Mandatory 6-week summer internship,Stipend based on company selection,"Yes, across major city routes",34256,Over 15 designated routes,7:30 AM to 5:30 PM,Central Air-Conditioned Library,"Reading Room, Reference Section, Digital Access",78534,Available with remote access,"IEEE, Springer, ScienceDirect",8:00 AM to 8:00 PM,"Yes, for Boys and Girls",Available with 500+ capacity,Available with 300+ capacity,77037,29158,9:30 PM,Prior permission from Warden required,Strict anti-ragging policies enforced,"Yes, indoor and outdoor facilities","Football ground, Cricket pitch, Basketball courts","Table Tennis, Badminton, Chess","Football, Cricket, Volleyball, Athletics",Well-equipped modern gymnasium,Semester System (CBCS),Minimum 75% attendance mandatory,25% weightage,75% weightage,Minimum 40% aggregate required to pass,Conducted within 1 month of result declaration,Available for a maximum of 3 subjects,Maximum 4 backlogs allowed to promote to next year,Merit-based and Category-based scholarships available,Dedicated Student Counselling Centre,"Technical, Cultural, and Sports Clubs",Anti-Ragging Squad and Grievance Cell,End-semester anonymous feedback system,4.7/5,4.4/5,4.3/5,4.4/5,4.3/5,4.3/5,4.6/5
UNI247,Nirma University,Gujarat,http://www.nirmauni.ac.in/,1966,UGC Recognized,NAAC 'A' Grade,76,"Engineering: CSE, Mechanical | Management: MBA, BBA | Science: B.Sc, M.Sc","B.Tech CSE, MBA Finance, B.Sc","Computer Science, Mechanical Engineering, Civil Engineering, Management Studies, Applied Sciences","Minimum 60% aggregate in 10+2 (Physics, Chemistry, Mathematics/Biology)",79574 per semester,5743,4729,5351,Active Training and Placement Cell,Strictly for registered final-year students,77% in 2023,4.3 Lakh Per Annum,37.6 Lakh Per Annum,2.6 Lakh Per Annum,"TCS, Infosys, Wipro, Cognizant, Amazon, Microsoft",Minimum 6.0 CGPA with no active backlogs,Mandatory 6-week summer internship,Stipend based on company selection,"Yes, across major city routes",18966,Over 15 designated routes,7:30 AM to 5:30 PM,Central Air-Conditioned Library,"Reading Room, Reference Section, Digital Access",158690,Available with remote access,"IEEE, Springer, ScienceDirect",8:00 AM to 8:00 PM,"Yes, for Boys and Girls",Available with 500+ capacity,Available with 300+ capacity,80891,41497,9:30 PM,Prior permission from Warden required,Strict anti-ragging policies enforced,"Yes, indoor and outdoor facilities","Football ground, Cricket pitch, Basketball courts","Table Tennis, Badminton, Chess","Football, Cricket, Volleyball, Athletics",Well-equipped modern gymnasium,Semester System (CBCS),Minimum 75% attendance mandatory,25% weightage,75% weightage,Minimum 40% aggregate required to pass,Conducted within 1 month of result declaration,Available for a maximum of 3 subjects,Maximum 4 backlogs allowed to promote to next year,Merit-based and Category-based scholarships available,Dedicated Student Counselling Centre,"Technical, Cultural, and Sports Clubs",Anti-Ragging Squad and Grievance Cell,End-semester anonymous feedback system,4.7/5,4.3/5,3.6/5,4.1/5,4.6/5,4.4/5,4.3/5
UNI248,National Institute of Industrial Engineering,nan,http://www.nitie.edu/,2003,UGC Recognized,NAAC 'A' Grade,148,"Engineering: Computer Science (CSE), Civil, Mechanical, ICT","B.Tech CSE, MBA Finance, B.Sc","Computer Science, Mechanical Engineering, Civil Engineering, Management Studies, Applied Sciences","Minimum 60% aggregate in 10+2 (Physics, Chemistry, Mathematics/Biology)",137140 per semester,13639,1960,6326,Active Training and Placement Cell,Strictly for registered final-year students,91% in 2023,5.5 Lakh Per Annum,30.6 Lakh Per Annum,3.2 Lakh Per Annum,"TCS, Infosys, Wipro, Cognizant, Amazon, Microsoft",Minimum 6.0 CGPA with no active backlogs,Mandatory 6-week summer internship,Stipend based on company selection,"Yes, across major city routes",32156,Over 15 designated routes,7:30 AM to 5:30 PM,Central Air-Conditioned Library,"Reading Room, Reference Section, Digital Access",194047,Available with remote access,"IEEE, Springer, ScienceDirect",8:00 AM to 8:00 PM,"Yes, for Boys and Girls",Available with 500+ capacity,Available with 300+ capacity,48335,42401,9:30 PM,Prior permission from Warden required,Strict anti-ragging policies enforced,"Yes, indoor and outdoor facilities","Football ground, Cricket pitch, Basketball courts","Table Tennis, Badminton, Chess","Football, Cricket, Volleyball, Athletics",Well-equipped modern gymnasium,Semester System (CBCS),Minimum 75% attendance mandatory,25% weightage,75% weightage,Minimum 40% aggregate required to pass,Conducted within 1 month of result declaration,Available for a maximum of 3 subjects,Maximum 4 backlogs allowed to promote to next year,Merit-based and Category-based scholarships available,Dedicated Student Counselling Centre,"Technical, Cultural, and Sports Clubs",Anti-Ragging Squad and Grievance Cell,End-semester anonymous feedback system,4.2/5,4.5/5,4.5/5,4.3/5,4.9/5,4.4/5,4.2/5
UNI249,National Institute of Technology Agartala,nan,http://www.nita.ac.in/,1974,UGC Recognized,NAAC 'A' Grade,64,"Engineering: Computer Science (CSE), Civil, Mechanical, ICT","B.Tech CSE, MBA Finance, B.Sc","Computer Science, Mechanical Engineering, Civil Engineering, Management Studies, Applied Sciences","Minimum 60% aggregate in 10+2 (Physics, Chemistry, Mathematics/Biology)",124231 per semester,5900,3862,3794,Active Training and Placement Cell,Strictly for registered final-year students,76% in 2023,4.5 Lakh Per Annum,39.3 Lakh Per Annum,3.4 Lakh Per Annum,"TCS, Infosys, Wipro, Cognizant, Amazon, Microsoft",Minimum 6.0 CGPA with no active backlogs,Mandatory 6-week summer internship,Stipend based on company selection,"Yes, across major city routes",34294,Over 15 designated routes,7:30 AM to 5:30 PM,Central Air-Conditioned Library,"Reading Room, Reference Section, Digital Access",168568,Available with remote access,"IEEE, Springer, ScienceDirect",8:00 AM to 8:00 PM,"Yes, for Boys and Girls",Available with 500+ capacity,Available with 300+ capacity,45743,37165,9:30 PM,Prior permission from Warden required,Strict anti-ragging policies enforced,"Yes, indoor and outdoor facilities","Football ground, Cricket pitch, Basketball courts","Table Tennis, Badminton, Chess","Football, Cricket, Volleyball, Athletics",Well-equipped modern gymnasium,Semester System (CBCS),Minimum 75% attendance mandatory,25% weightage,75% weightage,Minimum 40% aggregate required to pass,Conducted within 1 month of result declaration,Available for a maximum of 3 subjects,Maximum 4 backlogs allowed to promote to next year,Merit-based and Category-based scholarships available,Dedicated Student Counselling Centre,"Technical, Cultural, and Sports Clubs",Anti-Ragging Squad and Grievance Cell,End-semester anonymous feedback system,4.2/5,3.8/5,4.3/5,3.8/5,4.4/5,4.2/5,4.4/5
UNI250,National Institute of Technology Andhra Pradesh,Andhra Pradesh,http://www.nitandhra.ac.in/,2000,UGC Recognized,NAAC 'A' Grade,105,"Engineering: Computer Science (CSE), Civil, Mechanical, ICT","B.Tech CSE, MBA Finance, B.Sc","Computer Science, Mechanical Engineering, Civil Engineering, Management Studies, Applied Sciences","Minimum 60% aggregate in 10+2 (Physics, Chemistry, Mathematics/Biology)",89071 per semester,21846,2256,8886,Active Training and Placement Cell,Strictly for registered final-year students,83% in 2023,12.4 Lakh Per Annum,34.4 Lakh Per Annum,2.8 Lakh Per Annum,"TCS, Infosys, Wipro, Cognizant, Amazon, Microsoft",Minimum 6.0 CGPA with no active backlogs,Mandatory 6-week summer internship,Stipend based on company selection,"Yes, across major city routes",25340,Over 15 designated routes,7:30 AM to 5:30 PM,Central Air-Conditioned Library,"Reading Room, Reference Section, Digital Access",69268,Available with remote access,"IEEE, Springer, ScienceDirect",8:00 AM to 8:00 PM,"Yes, for Boys and Girls",Available with 500+ capacity,Available with 300+ capacity,59040,38786,9:30 PM,Prior permission from Warden required,Strict anti-ragging policies enforced,"Yes, indoor and outdoor facilities","Football ground, Cricket pitch, Basketball courts","Table Tennis, Badminton, Chess","Football, Cricket, Volleyball, Athletics",Well-equipped modern gymnasium,Semester System (CBCS),Minimum 75% attendance mandatory,25% weightage,75% weightage,Minimum 40% aggregate required to pass,Conducted within 1 month of result declaration,Available for a maximum of 3 subjects,Maximum 4 backlogs allowed to promote to next year,Merit-based and Category-based scholarships available,Dedicated Student Counselling Centre,"Technical, Cultural, and Sports Clubs",Anti-Ragging Squad and Grievance Cell,End-semester anonymous feedback system,4.0/5,3.9/5,4.3/5,4.3/5,4.8/5,4.5/5,4.3/5
UNI251,National Institute of Technology Arunachal Pradesh,Arunachal Pradesh,http://www.nitap.in/,1965,UGC Recognized,NAAC 'A' Grade,63,"Engineering: Computer Science (CSE), Civil, Mechanical, ICT","B.Tech CSE, MBA Finance, B.Sc","Computer Science, Mechanical Engineering, Civil Engineering, Management Studies, Applied Sciences","Minimum 60% aggregate in 10+2 (Physics, Chemistry, Mathematics/Biology)",140851 per semester,18262,1826,4542,Active Training and Placement Cell,Strictly for registered final-year students,82% in 2023,8.2 Lakh Per Annum,23.3 Lakh Per Annum,2.6 Lakh Per Annum,"TCS, Infosys, Wipro, Cognizant, Amazon, Microsoft",Minimum 6.0 CGPA with no active backlogs,Mandatory 6-week summer internship,Stipend based on company selection,"Yes, across major city routes",26087,Over 15 designated routes,7:30 AM to 5:30 PM,Central Air-Conditioned Library,"Reading Room, Reference Section, Digital Access",209986,Available with remote access,"IEEE, Springer, ScienceDirect",8:00 AM to 8:00 PM,"Yes, for Boys and Girls",Available with 500+ capacity,Available with 300+ capacity,46689,28003,9:30 PM,Prior permission from Warden required,Strict anti-ragging policies enforced,"Yes, indoor and outdoor facilities","Football ground, Cricket pitch, Basketball courts","Table Tennis, Badminton, Chess","Football, Cricket, Volleyball, Athletics",Well-equipped modern gymnasium,Semester System (CBCS),Minimum 75% attendance mandatory,25% weightage,75% weightage,Minimum 40% aggregate required to pass,Conducted within 1 month of result declaration,Available for a maximum of 3 subjects,Maximum 4 backlogs allowed to promote to next year,Merit-based and Category-based scholarships available,Dedicated Student Counselling Centre,"Technical, Cultural, and Sports Clubs",Anti-Ragging Squad and Grievance Cell,End-semester anonymous feedback system,4.1/5,4.5/5,4.0/5,4.4/5,4.3/5,4.6/5,4.0/5
UNI252,National Institute of Technology Calicut,Kerala,http://www.nitc.ac.in/,1951,UGC Recognized,NAAC 'A' Grade,150,"Engineering: Computer Science (CSE), Civil, Mechanical, ICT","B.Tech CSE, MBA Finance, B.Sc","Computer Science, Mechanical Engineering, Civil Engineering, Management Studies, Applied Sciences","Minimum 60% aggregate in 10+2 (Physics, Chemistry, Mathematics/Biology)",48051 per semester,14895,3359,6910,Active Training and Placement Cell,Strictly for registered final-year students,96% in 2023,7.1 Lakh Per Annum,27.5 Lakh Per Annum,3.9 Lakh Per Annum,"TCS, Infosys, Wipro, Cognizant, Amazon, Microsoft",Minimum 6.0 CGPA with no active backlogs,Mandatory 6-week summer internship,Stipend based on company selection,"Yes, across major city routes",26516,Over 15 designated routes,7:30 AM to 5:30 PM,Central Air-Conditioned Library,"Reading Room, Reference Section, Digital Access",177657,Available with remote access,"IEEE, Springer, ScienceDirect",8:00 AM to 8:00 PM,"Yes, for Boys and Girls",Available with 500+ capacity,Available with 300+ capacity,51658,30576,9:30 PM,Prior permission from Warden required,Strict anti-ragging policies enforced,"Yes, indoor and outdoor facilities","Football ground, Cricket pitch, Basketball courts","Table Tennis, Badminton, Chess","Football, Cricket, Volleyball, Athletics",Well-equipped modern gymnasium,Semester System (CBCS),Minimum 75% attendance mandatory,25% weightage,75% weightage,Minimum 40% aggregate required to pass,Conducted within 1 month of result declaration,Available for a maximum of 3 subjects,Maximum 4 backlogs allowed to promote to next year,Merit-based and Category-based scholarships available,Dedicated Student Counselling Centre,"Technical, Cultural, and Sports Clubs",Anti-Ragging Squad and Grievance Cell,End-semester anonymous feedback system,4.1/5,4.5/5,3.8/5,4.2/5,4.7/5,4.5/5,4.3/5
UNI253,National Institute of Technology Delhi,Delhi,http://www.nitdelhi.ac.in/,2010,UGC Recognized,NAAC 'A' Grade,16,"Engineering: Computer Science (CSE), Civil, Mechanical, ICT","B.Tech CSE, MBA Finance, B.Sc","Computer Science, Mechanical Engineering, Civil Engineering, Management Studies, Applied Sciences","Minimum 60% aggregate in 10+2 (Physics, Chemistry, Mathematics/Biology)",107070 per semester,7305,3103,6290,Active Training and Placement Cell,Strictly for registered final-year students,88% in 2023,8.4 Lakh Per Annum,0 Lakh Per Annum,3.7 Lakh Per Annum,"TCS, Infosys, Wipro, Cognizant, Amazon, Microsoft",Minimum 6.0 CGPA with no active backlogs,Mandatory 6-week summer internship,Stipend based on company selection,"Yes, across major city routes",21411,Over 15 designated routes,7:30 AM to 5:30 PM,Central Air-Conditioned Library,"Reading Room, Reference Section, Digital Access",130279,Available with remote access,"IEEE, Springer, ScienceDirect",8:00 AM to 8:00 PM,"Yes, for Boys and Girls",Available with 500+ capacity,Available with 300+ capacity,63419,40869,9:30 PM,Prior permission from Warden required,Strict anti-ragging policies enforced,"Yes, indoor and outdoor facilities","Football ground, Cricket pitch, Basketball courts","Table Tennis, Badminton, Chess","Football, Cricket, Volleyball, Athletics",Well-equipped modern gymnasium,Semester System (CBCS),Minimum 75% attendance mandatory,25% weightage,75% weightage,Minimum 40% aggregate required to pass,Conducted within 1 month of result declaration,Available for a maximum of 3 subjects,Maximum 4 backlogs allowed to promote to next year,Merit-based and Category-based scholarships available,Dedicated Student Counselling Centre,"Technical, Cultural, and Sports Clubs",Anti-Ragging Squad and Grievance Cell,End-semester anonymous feedback system,4.2/5,3.8/5,3.9/5,4.2/5,4.5/5,4.2/5,4.2/5
UNI254,National Institute of Technology Durgapur,West Bengal,http://www.nitdgp.ac.in/,1971,UGC Recognized,NAAC 'A' Grade,38,"Engineering: Computer Science (CSE), Civil, Mechanical, ICT","B.Tech CSE, MBA Finance, B.Sc","Computer Science, Mechanical Engineering, Civil Engineering, Management Studies, Applied Sciences","Minimum 60% aggregate in 10+2 (Physics, Chemistry, Mathematics/Biology)",125608 per semester,24151,4743,2097,Active Training and Placement Cell,Strictly for registered final-year students,99% in 2023,12.0 Lakh Per Annum,24.4 Lakh Per Annum,3.5 Lakh Per Annum,"TCS, Infosys, Wipro, Cognizant, Amazon, Microsoft",Minimum 6.0 CGPA with no active backlogs,Mandatory 6-week summer internship,Stipend based on company selection,"Yes, across major city routes",33254,Over 15 designated routes,7:30 AM to 5:30 PM,Central Air-Conditioned Library,"Reading Room, Reference Section, Digital Access",158764,Available with remote access,"IEEE, Springer, ScienceDirect",8:00 AM to 8:00 PM,"Yes, for Boys and Girls",Available with 500+ capacity,Available with 300+ capacity,48809,31390,9:30 PM,Prior permission from Warden required,Strict anti-ragging policies enforced,"Yes, indoor and outdoor facilities","Football ground, Cricket pitch, Basketball courts","Table Tennis, Badminton, Chess","Football, Cricket, Volleyball, Athletics",Well-equipped modern gymnasium,Semester System (CBCS),Minimum 75% attendance mandatory,25% weightage,75% weightage,Minimum 40% aggregate required to pass,Conducted within 1 month of result declaration,Available for a maximum of 3 subjects,Maximum 4 backlogs allowed to promote to next year,Merit-based and Category-based scholarships available,Dedicated Student Counselling Centre,"Technical, Cultural, and Sports Clubs",Anti-Ragging Squad and Grievance Cell,End-semester anonymous feedback system,4.1/5,3.9/5,3.9/5,4.6/5,4.4/5,4.5/5,4.3/5
UNI255,National Institute of Technology Goa,Goa,http://www.nitgoa.ac.in/,1979,UGC Recognized,NAAC 'A' Grade,22,"Engineering: Computer Science (CSE), Civil, Mechanical, ICT","B.Tech CSE, MBA Finance, B.Sc","Computer Science, Mechanical Engineering, Civil Engineering, Management Studies, Applied Sciences","Minimum 60% aggregate in 10+2 (Physics, Chemistry, Mathematics/Biology)",123183 per semester,5488,4895,3204,Active Training and Placement Cell,Strictly for registered final-year students,85% in 2023,7.1 Lakh Per Annum,38.0 Lakh Per Annum,2.5 Lakh Per Annum,"TCS, Infosys, Wipro, Cognizant, Amazon, Microsoft",Minimum 6.0 CGPA with no active backlogs,Mandatory 6-week summer internship,Stipend based on company selection,"Yes, across major city routes",16348,Over 15 designated routes,7:30 AM to 5:30 PM,Central Air-Conditioned Library,"Reading Room, Reference Section, Digital Access",55300,Available with remote access,"IEEE, Springer, ScienceDirect",8:00 AM to 8:00 PM,"Yes, for Boys and Girls",Available with 500+ capacity,Available with 300+ capacity,62225,31778,9:30 PM,Prior permission from Warden required,Strict anti-ragging policies enforced,"Yes, indoor and outdoor facilities","Football ground, Cricket pitch, Basketball courts","Table Tennis, Badminton, Chess","Football, Cricket, Volleyball, Athletics",Well-equipped modern gymnasium,Semester System (CBCS),Minimum 75% attendance mandatory,25% weightage,75% weightage,Minimum 40% aggregate required to pass,Conducted within 1 month of result declaration,Available for a maximum of 3 subjects,Maximum 4 backlogs allowed to promote to next year,Merit-based and Category-based scholarships available,Dedicated Student Counselling Centre,"Technical, Cultural, and Sports Clubs",Anti-Ragging Squad and Grievance Cell,End-semester anonymous feedback system,4.3/5,4.1/5,3.9/5,3.9/5,4.7/5,4.5/5,4.6/5
UNI256,National Institute of Technology Hamirpur,Himachal Pradesh,http://www.nith.ac.in/,1943,UGC Recognized,NAAC 'A' Grade,145,"Engineering: Computer Science (CSE), Civil, Mechanical, ICT","B.Tech CSE, MBA Finance, B.Sc","Computer Science, Mechanical Engineering, Civil Engineering, Management Studies, Applied Sciences","Minimum 60% aggregate in 10+2 (Physics, Chemistry, Mathematics/Biology)",2026 per semester,15027,4757,4165,Active Training and Placement Cell,Strictly for registered final-year students,76% in 2023,7.4 Lakh Per Annum,16.1 Lakh Per Annum,2.7 Lakh Per Annum,"TCS, Infosys, Wipro, Cognizant, Amazon, Microsoft",Minimum 6.0 CGPA with no active backlogs,Mandatory 6-week summer internship,Stipend based on company selection,"Yes, across major city routes",27490,Over 15 designated routes,7:30 AM to 5:30 PM,Central Air-Conditioned Library,"Reading Room, Reference Section, Digital Access",149754,Available with remote access,"IEEE, Springer, ScienceDirect",8:00 AM to 8:00 PM,"Yes, for Boys and Girls",Available with 500+ capacity,Available with 300+ capacity,2025,2026,9:30 PM,Prior permission from Warden required,Strict anti-ragging policies enforced,"Yes, indoor and outdoor facilities","Football ground, Cricket pitch, Basketball courts","Table Tennis, Badminton, Chess","Football, Cricket, Volleyball, Athletics",Well-equipped modern gymnasium,Semester System (CBCS),Minimum 75% attendance mandatory,25% weightage,75% weightage,Minimum 40% aggregate required to pass,Conducted within 1 month of result declaration,Available for a maximum of 3 subjects,Maximum 4 backlogs allowed to promote to next year,Merit-based and Category-based scholarships available,Dedicated Student Counselling Centre,"Technical, Cultural, and Sports Clubs",Anti-Ragging Squad and Grievance Cell,End-semester anonymous feedback system,4.5/5,4.4/5,3.7/5,3.8/5,4.2/5,4.7/5,4.2/5
